time	I(R9)
3.275641661919415e-03	5.513301e-03
3.295172911919415e-03	5.519474e-03
3.314704161919415e-03	5.510195e-03
3.334235411919415e-03	5.485898e-03
3.353766661919415e-03	5.447301e-03
3.373297911919415e-03	5.395292e-03
3.392829161919415e-03	5.330909e-03
3.412360411919415e-03	5.255313e-03
3.431891661919415e-03	5.169775e-03
3.451422911919415e-03	5.075655e-03
3.470954161919415e-03	4.974377e-03
3.490485411919415e-03	4.867414e-03
3.510016661919415e-03	4.756269e-03
3.529547911919415e-03	4.642459e-03
3.549079161919415e-03	4.527499e-03
3.568610411919416e-03	4.412897e-03
